Original Filename,New Filename,Meeting Name,Round,Document Name
84110b966f49_20210922_meeting_local_governments_03.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係府省会議_第03回_20210922_84110b966f49_20210922_meeting_local_governments_03.pdf.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係府省会議,3,84110b966f49_20210922_meeting_local_governments_03.pdf
879b91ee9717_20230712_meeting_mobility_roadmap_outline_05.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_第01回_20230712_879b91ee9717_20230712_meeting_mobility_roadmap_outline_05.pdf.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,1,879b91ee9717_20230712_meeting_mobility_roadmap_outline_05.pdf
1c58f0eb0d7f_20211217_compliance_01.pdf,コンプライアンス委員会_第01回_20211217_コンプライアンス委員会_20211217.pdf,コンプライアンス委員会,1,コンプライアンス委員会_20211217
d5770a985db6_20240705_meeting_executive_outline_02.pdf,デジタル社会推進会議幹事会_第01回_20240705_d5770a985db6_20240705_meeting_executive_outline_02.pdf,デジタル社会推進会議幹事会,1,d5770a985db6_20240705_meeting_executive_outline_02
ad7b83ebbcd5_20241223_meeting_mobility-working-group_member_01.pdf,モビリティワーキンググループ_第06回_20241223_ad7b83ebbcd5_20241223_meeting_mobility-working-group_member_01.pdf.pdf,モビリティワーキンググループ,6,ad7b83ebbcd5_20241223_meeting_mobility-working-group_member_01.pdf
2f690252238b_20221226_meeting_local_governments_common_features_outline_01.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会_第01回_20221226_2f690252238b_20221226_meeting_local_governments_common_features_outline_01.pdf.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等技術要件検討会,1,2f690252238b_20221226_meeting_local_governments_common_features_outline_01.pdf
7cfb79312fd7_20220208_meeting_trust_dx_order_00rr.pdf,トラストを確保したDX推進サブワーキンググループ_第05回_20220208_7cfb79312fd7_20220208_meeting_trust_dx_order_00rr.pdf.pdf,トラストを確保したDX推進サブワーキンググループ,5,7cfb79312fd7_20220208_meeting_trust_dx_order_00rr.pdf
15c016c921db_20230330_meeting_local-governments-character-operation_01.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会_第02回_20230330_15c016c921db_20230330_meeting_local-governments-character-operation_01.pdf.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会,2,15c016c921db_20230330_meeting_local-governments-character-operation_01.pdf
c2cbae701c92_20211224_meeting_promoting_04.pdf,デジタル社会推進会議_第01回_20211224_デジタル社会の実現に向けた重点計画.pdf,デジタル社会推進会議,1,デジタル社会の実現に向けた重点計画
44c379a64b1f_20250918_meeting_ai-advisory_summary_09.pdf,AI制度研究会_第01回_20250918_44c379a64b1f_20250918_meeting_ai-advisory_summary_09.pdf.pdf,AI制度研究会,1,44c379a64b1f_20250918_meeting_ai-advisory_summary_09.pdf
1ecf5f704ed9_20210928_meeting_conception_11.pdf,デジタル社会構想会議_第01回_20210928_第1回デジタル社会構想会議提出資料.pdf,デジタル社会構想会議,1,第１回デジタル社会構想会議提出資料
8409fab55095_20250527_meeting_executive_format_draft_09.pdf,AI制度研究会_回数不明_20250527_8409fab55095_20250527_meeting_executive_format_draft_09.pdf.pdf,AI制度研究会,,8409fab55095_20250527_meeting_executive_format_draft_09.pdf
9d6a049be5f9_20230309_meeting_data_strategy_minutes_01.pdf,データ戦略推進ワーキンググループ_第05回_20230309_9d6a049be5f9_20230309_meeting_data_strategy_minutes_01.pdf.pdf,データ戦略推進ワーキンググループ,5,9d6a049be5f9_20230309_meeting_data_strategy_minutes_01.pdf
5451f79b6498_20231019_meeting_digitalpoa-law_agenda_00.pdf,電子委任状法施行状況検討会_第03回_20231019_5451f79b6498_20231019_meeting_digitalpoa-law_agenda_00.pdf.pdf,電子委任状法施行状況検討会,3,5451f79b6498_20231019_meeting_digitalpoa-law_agenda_00.pdf
3b52e4c5493e_20230630_meeting_executive_01.pdf,デジタル社会推進会議幹事会_第01回_20230630_3b52e4c5493e_20230630_meeting_executive_01.pdf.pdf,デジタル社会推進会議幹事会,1,3b52e4c5493e_20230630_meeting_executive_01.pdf
00a9d88a87f9_20250613_meeting_promoting_outline_07.pdf,デジタル社会推進会議_第01回_20250613_先進的AI利活用アドバイザリーボードの設置について.pdf,デジタル社会推進会議,1,先進的AI利活用アドバイザリーボードの設置について
df8e11a35832_20250616_meeting_local_governments_outline_05.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議_回数不明_20250616_df8e11a35832_20250616_meeting_local_governments_outline_05.pdf.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議,,df8e11a35832_20250616_meeting_local_governments_outline_05.pdf
f12f3bc733f6_20230823_meeting_administrative_research_working_group_minutes_03.pdf,デジタル臨時行政調査会作業部会（廃止）_第23回_20230823_f12f3bc733f6_20230823_meeting_administrative_research_working_group_minutes_03.pdf.pdf,デジタル臨時行政調査会作業部会（廃止）,23,f12f3bc733f6_20230823_meeting_administrative_research_working_group_minutes_03.pdf
c36397300cfe_20220518_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会作業部会（廃止）_第10回_20220518_c36397300cfe_20220518_meeting_administrative_research_working_group_outline_01.pdf.pdf,デジタル臨時行政調査会作業部会（廃止）,10,c36397300cfe_20220518_meeting_administrative_research_working_group_outline_01.pdf
b8947b93ad24_20211116_meeting_extraordinary_administrative_research_committee_05.pdf,デジタル臨時行政調査会作業部会（廃止）_第01回_20211116_b8947b93ad24_20211116_meeting_extraordinary_administrative_research_committee_05.pdf.pdf,デジタル臨時行政調査会作業部会（廃止）,1,b8947b93ad24_20211116_meeting_extraordinary_administrative_research_committee_05.pdf
d7a5c5327ad0_20241219_private-business-dx_outline_06.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第06回_20241219_d7a5c5327ad0_20241219_private-business-dx_outline_06.pdf.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,6,d7a5c5327ad0_20241219_private-business-dx_outline_06.pdf
e0f1e5ef8bc5_20231211_meeting_mobility-working-group_outline_04.pdf,モビリティワーキンググループ_第01回_20231211_e0f1e5ef8bc5_20231211_meeting_mobility-working-group_outline_04.pdf.pdf,モビリティワーキンググループ,1,e0f1e5ef8bc5_20231211_meeting_mobility-working-group_outline_04.pdf
2ed845362f63_20230530_meeting_administrative_research_outline_07.pdf,デジタル臨時行政調査会_第07回_20230530_第7回デジタル臨時行政調査会.pdf,デジタル臨時行政調査会,7,第７回デジタル臨時行政調査会
af9eb4fd6078_20220125_meeting_trust_dx_03.pdf,トラストを確保したDX推進サブワーキンググループ（廃止）_第04回_20220125_af9eb4fd6078_20220125_meeting_trust_dx_03.pdf.pdf,トラストを確保したDX推進サブワーキンググループ（廃止）,4,af9eb4fd6078_20220125_meeting_trust_dx_03.pdf
92670ffea909_20230725_meeting_mobility_roadmap_outline_04.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_第01回_20230725_92670ffea909_20230725_meeting_mobility_roadmap_outline_04.pdf.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,1,92670ffea909_20230725_meeting_mobility_roadmap_outline_04.pdf
b927aabc20be_20250918_meeting_ai-advisory_agenda_00.pdf,AI制度研究会_第01回_20250918_b927aabc20be_20250918_meeting_ai-advisory_agenda_00.pdf.pdf,AI制度研究会,1,b927aabc20be_20250918_meeting_ai-advisory_agenda_00.pdf
5e617d6be537_20221021_meeting_web3_outline_02.pdf,Web3.0研究会_第01回_20221021_5e617d6be537_20221021_meeting_web3_outline_02.pdf.pdf,Web3.0研究会,1,5e617d6be537_20221021_meeting_web3_outline_02.pdf
461ae5d95d9e_20240130_meeting_local-governments-character-operation_summary_01.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会_第06回_20240130_461ae5d95d9e_20240130_meeting_local-governments-character-operation_summary_01.pdf.pdf,地方公共団体情報システムにおける文字要件の運用に関する検討会,6,461ae5d95d9e_20240130_meeting_local-governments-character-operation_summary_01.pdf
998f2632ef4a_20241205_meeting_identification-guideline-revision_outline_01.pdf,本人確認ガイドラインの改定に向けた有識者会議_第03回_20241205_998f2632ef4a_20241205_meeting_identification-guideline-revision_outline_01.pdf.pdf,本人確認ガイドラインの改定に向けた有識者会議,3,998f2632ef4a_20241205_meeting_identification-guideline-revision_outline_01.pdf
bd23dd819163_20220518_meeting_administrative_research_working_group_minute_10.pdf,デジタル臨時行政調査会作業部会_第10回_20220518_第10回 デジタル臨時行政調査会作業部会 議事録等.pdf,デジタル臨時行政調査会作業部会,10,第10回 デジタル臨時行政調査会作業部会 議事録等
8d760e797588_20221221_meeting_administrative_research_outline_04.pdf,EBPM推進委員会（廃止）_第01回_20221221_8d760e797588_20221221_meeting_administrative_research_outline_04.pdf.pdf,EBPM推進委員会（廃止）,1,8d760e797588_20221221_meeting_administrative_research_outline_04.pdf
d2345a09fd70_20240111_meeting_mobility-subworking-group_outline_01.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ_第01回_20240111_d2345a09fd70_20240111_meeting_mobility-subworking-group_outline_01.pdf.pdf,AI時代における自動運転車の社会的ルールの在り方検討サブワーキンググループ,1,d2345a09fd70_20240111_meeting_mobility-subworking-group_outline_01.pdf
2b1bc4c5ef8d_20231114_meeting_identification-guideline-revision_agenda_00.pdf,本人確認ガイドラインの改定に向けた有識者会議_第01回_20231114_本人確認ガイドラインの改定に向けた有識者会議(令和5年度第1回)議事次第.pdf,本人確認ガイドラインの改定に向けた有識者会議,1,本人確認ガイドラインの改定に向けた有識者会議（令和５年度第１回）議事次第
fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf,デジタル庁情報システム調達改革検討会_第01回_20240402_fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf.pdf,デジタル庁情報システム調達改革検討会,1,fc2c400d18e6_20240402_meeting_procurement_reform_agenda_01.pdf
06e3bdd2313e_20240214_meeting_mobility-working-group_outline_02.pdf,モビリティワーキンググループ_第02回_20240214_06e3bdd2313e_20240214_meeting_mobility-working-group_outline_02.pdf.pdf,モビリティワーキンググループ,2,06e3bdd2313e_20240214_meeting_mobility-working-group_outline_02.pdf
6bbce47c6cc6_20220208_meeting_trust_dx_agenda_06.pdf,トラストを確保したDX推進サブワーキンググループ_第05回_20220208_第5回トラストを確保したDX推進サブワーキンググループ議事概要.pdf,トラストを確保したDX推進サブワーキンググループ,5,第5回トラストを確保したDX推進サブワーキンググループ議事概要
75b3982573ed_20220513_meeting_administrative_research_working_group_agenda_00.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）_第05回_20220513_デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム(第5回)議事次第.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）,5,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（第５回）議事次第
f5a52f293f6b_20220420_meeting_administrative_research_working_group_outline_draft_02.pdf,デジタル関係制度改革検討会_第01回_20220420_f5a52f293f6b_20220420_meeting_administrative_research_working_group_outline_draft_02.pdf.pdf,デジタル関係制度改革検討会,1,f5a52f293f6b_20220420_meeting_administrative_research_working_group_outline_draft_02.pdf
dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf,ベース・レジストリ推進有識者会合_第01回_20250331_dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf.pdf,ベース・レジストリ推進有識者会合,1,dfd63d618f72_20250331_base-registry-advisory-board_1st_outline_01.pdf
77a9cb0f2a21_20251224_meeting_local_governments_outline_01.pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議_第06回_20251224_地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議(第6回).pdf,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議,6,地方公共団体の基幹業務等システムの統一・標準化に関する関係省庁会議（第６回）
dad1001606f3_20210928_meeting_conception_07.pdf,デジタル社会構想会議_回数不明_20210928_dad1001606f3_20210928_meeting_conception_07.pdf.pdf,デジタル社会構想会議,,dad1001606f3_20210928_meeting_conception_07.pdf
c6251ccbca71_20220621_meeting_procurement_reform_outline_01.pdf,デジタル庁情報システム調達改革検討会_第01回_20220621_デジタル庁情報システム調達改革検討会.pdf,デジタル庁情報システム調達改革検討会,1,デジタル庁情報システム調達改革検討会
c45da71f2a3a_20250331_base-registry-advisory-board_1st_outline_06.pdf,ベース・レジストリ推進有識者会合_第01回_20250331_c45da71f2a3a_20250331_base-registry-advisory-board_1st_outline_06.pdf.pdf,ベース・レジストリ推進有識者会合,1,c45da71f2a3a_20250331_base-registry-advisory-board_1st_outline_06.pdf
6111e532e110_20250422_meeting_conception_agenda_00.pdf,デジタル社会構想会議_第10回_20250422_第10回デジタル社会構想会議議事次第.pdf,デジタル社会構想会議,10,第10回デジタル社会構想会議議事次第
96b473ffc763_20220222_meeting_administrative_research_working_group_outline_12.pdf,G20グローバル・スマートシティ・アライアンス_第01回_20220222_96b473ffc763_20220222_meeting_administrative_research_working_group_outline_12.pdf.pdf,G20グローバル・スマートシティ・アライアンス,1,96b473ffc763_20220222_meeting_administrative_research_working_group_outline_12.pdf
c9c9724923b8_20250331_base-registry-advisory-board_1st_outline_07.pdf,ベース・レジストリ推進有識者会合_第01回_20250331_c9c9724923b8_20250331_base-registry-advisory-board_1st_outline_07.pdf.pdf,ベース・レジストリ推進有識者会合,1,c9c9724923b8_20250331_base-registry-advisory-board_1st_outline_07.pdf
292c09ff9ff4_20240116_meeting_councilsmynumber_all_check_outline_01.pdf,マイナンバーカードの普及と健康保険証利用に関する関係府省庁会議_第01回_20240116_マイナンバー情報総点検について(全体像).pdf,マイナンバーカードの普及と健康保険証利用に関する関係府省庁会議,1,マイナンバー情報総点検について（全体像）
fc8d7a80aa4a_20221221_meeting_data_strategy_outline_05.pdf,データ戦略推進ワーキンググループ_第05回_20221221_資料2-4.pdf,データ戦略推進ワーキンググループ,5,資料２－４
dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01.pdf,デジタル臨時行政調査会作業部会（廃止）_第01回_20220323_dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01.pdf.pdf,デジタル臨時行政調査会作業部会（廃止）,1,dbbde502586e_20220323_meeting_administrative_research_working_group_outline_01.pdf
f73ecafe214d_20221027_meeting_administrative_research_outline_04.pdf,テクノロジーベースの規制改革推進委員会_第01回_20221027_f73ecafe214d_20221027_meeting_administrative_research_outline_04.pdf.pdf,テクノロジーベースの規制改革推進委員会,1,f73ecafe214d_20221027_meeting_administrative_research_outline_04.pdf
7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）_回数不明_20220323_7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）,,7e74c301b074_20220323_meeting_administrative_research_working_group_outline_06.pdf
f8f42fc4d8e6_20230804_mynumbercard-promotion_outline_01.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_第01回_20230804_マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,1,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議
bcfc95d418b1_20251203_meeting_vc-diw-governance-wg-tec_outline_03.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議_第07回_20251203_bcfc95d418b1_20251203_meeting_vc-diw-governance-wg-tec_outline_03.pdf.pdf,Verifiable Credential (VCVDC) の活用におけるガバナンスに関する有識者会議,7,bcfc95d418b1_20251203_meeting_vc-diw-governance-wg-tec_outline_03.pdf
3d53527656db_20220614_meeting_children_outline_06.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_回数不明_20220614_3d53527656db_20220614_meeting_children_outline_06.pdf.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,,3d53527656db_20220614_meeting_children_outline_06.pdf
360338d7e592_20231129_meeting_digital-system-reform-wg-legal-practice_outline_04.pdf,デジタル関係制度改革検討会_第01回_20231129_デジタル法制推進担当.pdf,デジタル関係制度改革検討会,1,デジタル法制推進担当
25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00.pdf,デジタル臨時行政調査会作業部会（廃止）_第16回_20221130_25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00.pdf,デジタル臨時行政調査会作業部会（廃止）,16,25ec38b82af3_20221130_meeting_administrative_research_working_group_agenda_00
089fbbc75f73_20230815_meeting_digitalpoa-law_outline_04.pdf,電子委任状法施行状況検討会_第01回_20230815_089fbbc75f73_20230815_meeting_digitalpoa-law_outline_04.pdf.pdf,電子委任状法施行状況検討会,1,089fbbc75f73_20230815_meeting_digitalpoa-law_outline_04.pdf
e4a579c19a96_20250714_meeting_wellbeing_agenda_07.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会_第09回_20250714_e4a579c19a96_20250714_meeting_wellbeing_agenda_07.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会,9,e4a579c19a96_20250714_meeting_wellbeing_agenda_07
61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03.pdf,デジタルガーデンシティ国家とウェルビーイングに関するワークショップ_第01回_20240715_61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03.pdf,デジタルガーデンシティ国家とウェルビーイングに関するワークショップ,1,61d2d348715f_20240715_meeting_digital-garden-city-nation-wellbeing_agenda_outline_03
49b3486e9285_20211202_meeting_data_strategy_wg_04.pdf,データ戦略推進ワーキンググループ_回数不明_20211202_49b3486e9285_20211202_meeting_data_strategy_wg_04.pdf.pdf,データ戦略推進ワーキンググループ,,49b3486e9285_20211202_meeting_data_strategy_wg_04.pdf
fd7789cc5240_20250228_meeting_mobility-working-group_outline_07.pdf,モビリティワーキンググループ_第08回_20250228_fd7789cc5240_20250228_meeting_mobility-working-group_outline_07.pdf.pdf,モビリティワーキンググループ,8,fd7789cc5240_20250228_meeting_mobility-working-group_outline_07.pdf
03f635a50769_20220316_meeting_administrative_research_working_group_outline_04.pdf,会議名不明_第01回_20220316_03f635a50769_20220316_meeting_administrative_research_working_group_outline_04.pdf.pdf,会議名不明,1,03f635a50769_20220316_meeting_administrative_research_working_group_outline_04.pdf
68e81ee97451_20230308_meeting_web3_summary_02.pdf,Web3.0研究会_第01回_20230308_68e81ee97451_20230308_meeting_web3_summary_02.pdf.pdf,Web3.0研究会,1,68e81ee97451_20230308_meeting_web3_summary_02.pdf
365cd802dff7_20240322_meeting_digital-system-reform_outline_01.pdf,デジタル関係制度改革検討会_第01回_20240322_365cd802dff7_20240322_meeting_digital-system-reform_outline_01.pdf.pdf,デジタル関係制度改革検討会,1,365cd802dff7_20240322_meeting_digital-system-reform_outline_01.pdf
6123cbb25b9c_20250411_mynumbercard-promotion_outline_06.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議_第01回_20250411_6123cbb25b9c_20250411_mynumbercard-promotion_outline_06.pdf.pdf,マイナンバーカードの普及・利用の推進に関する関係省庁連絡会議,1,6123cbb25b9c_20250411_mynumbercard-promotion_outline_06.pdf
9cf4ed34fc12_20240517_meeting_digital-garden-city-nation-wellbeing_minutes_01.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会_第01回_20240517_9cf4ed34fc12_20240517_meeting_digital-garden-city-nation-wellbeing_minutes_01.pdf.pdf,地域幸福度（Well-Being）指標の活用促進に関する検討会,1,9cf4ed34fc12_20240517_meeting_digital-garden-city-nation-wellbeing_minutes_01.pdf
74c2e1fab652_20241126_meeting_digitalsign_modernization_agenda_00.pdf,電子署名法認定基準のモダナイズ検討会_第03回_20241126_74c2e1fab652_20241126_meeting_digitalsign_modernization_agenda_00.pdf.pdf,電子署名法認定基準のモダナイズ検討会,3,74c2e1fab652_20241126_meeting_digitalsign_modernization_agenda_00.pdf
675275d8f3b3_20250327_meeting_mobility-working-group_outline_03.pdf,モビリティ・ロードマップのありかたに関する研究会_第01回_20250327_675275d8f3b3_20250327_meeting_mobility-working-group_outline_03.pdf.pdf,モビリティ・ロードマップのありかたに関する研究会,1,675275d8f3b3_20250327_meeting_mobility-working-group_outline_03.pdf
db2a624b7788_20231130_meeting_digital-system-reform_agenda_00.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第01回_20231130_db2a624b7788_20231130_meeting_digital-system-reform_agenda_00.pdf.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,1,db2a624b7788_20231130_meeting_digital-system-reform_agenda_00.pdf
c8e1e48537b3_20220830_meeting_administrative_research_working_group_outline_05.pdf,デジタル臨時行政調査会作業部会（廃止）_回数不明_20220830_c8e1e48537b3_20220830_meeting_administrative_research_working_group_outline_05.pdf.pdf,デジタル臨時行政調査会作業部会（廃止）,,c8e1e48537b3_20220830_meeting_administrative_research_working_group_outline_05.pdf
e2e0294cd053_20250512_meeting_executive_outline_07.pdf,デジタル社会推進会議_第01回_20250512_e2e0294cd053_20250512_meeting_executive_outline_07.pdf.pdf,デジタル社会推進会議,1,e2e0294cd053_20250512_meeting_executive_outline_07.pdf
9ac54cb0a178_20211202_meeting_data_strategy_wg_05.pdf,データ戦略推進ワーキンググループ_第02回_20211202_9ac54cb0a178_20211202_meeting_data_strategy_wg_05.pdf.pdf,データ戦略推進ワーキンググループ,2,9ac54cb0a178_20211202_meeting_data_strategy_wg_05.pdf
9a2966732fa9_20230623_meeting_mobility_roadmap_outline_04.pdf,「モビリティ・ロードマップ」のありかたに関する研究会_第01回_20230623_9a2966732fa9_20230623_meeting_mobility_roadmap_outline_04.pdf.pdf,「モビリティ・ロードマップ」のありかたに関する研究会,1,9a2966732fa9_20230623_meeting_mobility_roadmap_outline_04.pdf
abfdf631e9d6_20241101_meeting_digitalsign_modernization_agenda_00.pdf,電子署名法認定基準のモダナイズ検討会_第02回_20241101_電子署名法認定基準のモダナイズ検討会(第2回)議事次第.pdf,電子署名法認定基準のモダナイズ検討会,2,電子署名法認定基準のモダナイズ検討会（第２回）議事次第
6e77bc261e63_20220527_meeting_mobility_member_02.pdf,モビリティ・ロードマップのありかたに関する研究会_回数不明_20220527_6e77bc261e63_20220527_meeting_mobility_member_02.pdf.pdf,モビリティ・ロードマップのありかたに関する研究会,,6e77bc261e63_20220527_meeting_mobility_member_02.pdf
781c4edd597b_20240122_meeting_network_summary_02.pdf,国・地方ネットワークの将来像及び実現シナリオに関する検討会_第03回_20240122_第3 回 国・地方ネットワークの将来像及び実現シナリオに関する検討会 議事要旨.pdf,国・地方ネットワークの将来像及び実現シナリオに関する検討会,3,第3 回 国・地方ネットワークの将来像及び実現シナリオに関する検討会 議事要旨
dd06cd5b6dcd_20220803_meeting_smartphone_mynumbercard_member_01.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会_第01回_20220803_dd06cd5b6dcd_20220803_meeting_smartphone_mynumbercard_member_01.pdf,マイナンバーカードの機能のスマートフォン搭載に関する検討会,1,dd06cd5b6dcd_20220803_meeting_smartphone_mynumbercard_member_01
f9695f7e3180_20250327_meeting_mobility-working-group_agenda_00.pdf,モビリティワーキンググループ_第09回_20250327_f9695f7e3180_20250327_meeting_mobility-working-group_agenda_00.pdf.pdf,モビリティワーキンググループ,9,f9695f7e3180_20250327_meeting_mobility-working-group_agenda_00.pdf
453610085829_20240529_private-business-dx_agenda_00%20.pdf,事業者のデジタル化等に係る関係省庁等連絡会議_第04回_20240529_事業者のデジタル化等に係る関係省庁等連絡会議(第4回)議事次第.pdf,事業者のデジタル化等に係る関係省庁等連絡会議,4,事業者のデジタル化等に係る関係省庁等連絡会議（第４回）議事次第
0d38d6593fa1_20241101_local-governments-common-features-issue_outline_03.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等課題検討会_第03回_20241101_0d38d6593fa1_20241101_local-governments-common-features-issue_outline_03.pdf.pdf,地方公共団体の基幹業務システムの統一・標準化に関する共通機能等課題検討会,3,0d38d6593fa1_20241101_local-governments-common-features-issue_outline_03.pdf
0ba6f6cbf17b_20211126_meeting_data_pt_04.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム_第01回_20211126_0ba6f6cbf17b_20211126_meeting_data_pt_04.pdf.pdf,こどもに関する情報・データ連携 副大臣プロジェクトチーム,1,0ba6f6cbf17b_20211126_meeting_data_pt_04.pdf
ac7a45a819ef_20220323_meeting_administrative_research_working_group_minute_07.pdf,デジタル臨時行政調査会作業部会_第07回_20220323_第7回 デジタル臨時行政調査会作業部会 議事録等.pdf,デジタル臨時行政調査会作業部会,7,第７回 デジタル臨時行政調査会作業部会 議事録等
2a9ed122c458_20220517_meeting_mobility_outline_06.pdf,モビリティワーキンググループ_回数不明_20220517_2a9ed122c458_20220517_meeting_mobility_outline_06.pdf.pdf,モビリティワーキンググループ,,2a9ed122c458_20220517_meeting_mobility_outline_06.pdf
082188ded3dc_20221228_meeting_executive_agenda_00.pdf,デジタル社会推進会議幹事会_第06回_20221228_第6回デジタル社会推進会議幹事会議事次第.pdf,デジタル社会推進会議幹事会,6,第６回デジタル社会推進会議幹事会議事次第
262b62458589_20221220_meeting_procurement_reform_agenda_00.pdf,デジタル庁情報システム調達改革検討会_第06回_20221220_デジタル庁情報システム調達改革検討会(第6回)議事次第.pdf,デジタル庁情報システム調達改革検討会,6,デジタル庁情報システム調達改革検討会（第６回）議事次第
d80fa45a9ae4_20220316_meeting_administrative_research_working_group_outline_03.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）_回数不明_20220316_d80fa45a9ae4_20220316_meeting_administrative_research_working_group_outline_03.pdf.pdf,デジタル臨時行政調査会作業部会 法制事務のデジタル化検討チーム（廃止）,,d80fa45a9ae4_20220316_meeting_administrative_research_working_group_outline_03.pdf
9c77ef08db25_20220603_meeting_administrative_research_outline_04.pdf,行政研究会議_回数不明_20220603_資料4.pdf,行政研究会議,,資料４
8f289dbd18ab_20240304_meeting_digital-system-reform_outline_03.pdf,デジタル庁情報システム調達改革検討会_回数不明_20240304_雇用関係助成金DXの検討状況について.pdf,デジタル庁情報システム調達改革検討会,,雇用関係助成金DXの検討状況について
e2695b98a54e_20220222_meeting_administrative_research_working_group_outline_01.pdf,道路インフラメンテナンスに関する検討会_回数不明_20220222_e2695b98a54e_20220222_meeting_administrative_research_working_group_outline_01.pdf.pdf,道路インフラメンテナンスに関する検討会,,e2695b98a54e_20220222_meeting_administrative_research_working_group_outline_01.pdf
e262dfa2143f_20250313_meeting_education-authentication_00.pdf,教育分野の認証基盤の在り方に関する検討会_第01回_20250313_e262dfa2143f_20250313_meeting_education-authentication_00.pdf.pdf,教育分野の認証基盤の在り方に関する検討会,1,e262dfa2143f_20250313_meeting_education-authentication_00.pdf
a27385ea83ba_20220310_meeting_administrative_research_working_group_outline_01.pdf,河川・ダム管理における新技術導入に関する研究会_第01回_20220310_a27385ea83ba_20220310_meeting_administrative_research_working_group_outline_01.pdf.pdf,河川・ダム管理における新技術導入に関する研究会,1,a27385ea83ba_20220310_meeting_administrative_research_working_group_outline_01.pdf
6ca9092b9a58_20220310_meeting_administrative_research_working_group_outline_03.pdf,建築物等の中間・完了検査に関する検討会_回数不明_20220310_6ca9092b9a58_20220310_meeting_administrative_research_working_group_outline_03.pdf.pdf,建築物等の中間・完了検査に関する検討会,,6ca9092b9a58_20220310_meeting_administrative_research_working_group_outline_03.pdf
